UID,Date,County,State,Population,Lat,Long,temp,humidity,windspeed,New Deaths,Deaths
84001073,2020-03-01,Jefferson,Alabama,658573,33.555547,-86.895063,12.5,44.47,28.8,0,0
84001073,2020-03-02,Jefferson,Alabama,658573,33.555547,-86.895063,14.4,85.83,19.0,0,0
84001073,2020-03-03,Jefferson,Alabama,658573,33.555547,-86.895063,18.8,82.4,24.0,0,0
84001073,2020-03-04,Jefferson,Alabama,658573,33.555547,-86.895063,13.3,90.78,14.5,0,0
84001073,2020-03-05,Jefferson,Alabama,658573,33.555547,-86.895063,11.1,89.99,19.4,0,0
84001073,2020-03-06,Jefferson,Alabama,658573,33.555547,-86.895063,9.7,53.33,35.1,0,0
84001073,2020-03-07,Jefferson,Alabama,658573,33.555547,-86.895063,7.6,50.41,15.3,0,0
84001073,2020-03-08,Jefferson,Alabama,658573,33.555547,-86.895063,12.2,39.79,19.6,0,0
84001073,2020-03-09,Jefferson,Alabama,658573,33.555547,-86.895063,15.7,54.68,24.6,0,0
84001073,2020-03-10,Jefferson,Alabama,658573,33.555547,-86.895063,16.7,80.46,22.9,0,0
84001073,2020-03-11,Jefferson,Alabama,658573,33.555547,-86.895063,17.9,87.64,16.5,0,0
84001073,2020-03-12,Jefferson,Alabama,658573,33.555547,-86.895063,21.2,70.11,33.9,0,0
84001073,2020-03-13,Jefferson,Alabama,658573,33.555547,-86.895063,18.5,84.94,20.7,0,0
84001073,2020-03-14,Jefferson,Alabama,658573,33.555547,-86.895063,19.2,72.4,19.8,0,0
84001073,2020-03-15,Jefferson,Alabama,658573,33.555547,-86.895063,16.5,85.92,18.4,0,0
84001073,2020-03-16,Jefferson,Alabama,658573,33.555547,-86.895063,16.4,78.57,11.3,0,0
84001073,2020-03-17,Jefferson,Alabama,658573,33.555547,-86.895063,19.9,76.34,11.0,0,0
84001073,2020-03-18,Jefferson,Alabama,658573,33.555547,-86.895063,21.0,73.01,28.6,0,0
84001073,2020-03-19,Jefferson,Alabama,658573,33.555547,-86.895063,22.6,72.1,27.4,0,0
84001073,2020-03-20,Jefferson,Alabama,658573,33.555547,-86.895063,21.3,75.99,29.2,0,0
84001073,2020-03-21,Jefferson,Alabama,658573,33.555547,-86.895063,14.7,83.6,19.4,0,0
84001073,2020-03-22,Jefferson,Alabama,658573,33.555547,-86.895063,12.8,77.96,14.5,0,0
84001073,2020-03-23,Jefferson,Alabama,658573,33.555547,-86.895063,18.4,90.71,22.9,0,0
84001073,2020-03-24,Jefferson,Alabama,658573,33.555547,-86.895063,21.3,77.94,27.4,0,0
84001073,2020-03-25,Jefferson,Alabama,658573,33.555547,-86.895063,18.9,75.95,22.8,0,0
84001073,2020-03-26,Jefferson,Alabama,658573,33.555547,-86.895063,20.3,63.51,19.3,0,0
84001073,2020-03-27,Jefferson,Alabama,658573,33.555547,-86.895063,23.5,65.51,20.5,0,0
84001073,2020-03-28,Jefferson,Alabama,658573,33.555547,-86.895063,24.3,67.67,28.2,0,0
84001073,2020-03-29,Jefferson,Alabama,658573,33.555547,-86.895063,21.5,57.19,25.9,0,0
84001073,2020-03-30,Jefferson,Alabama,658573,33.555547,-86.895063,18.4,47.06,20.2,0,0
84001073,2020-03-31,Jefferson,Alabama,658573,33.555547,-86.895063,13.2,71.57,24.6,0,0
84001073,2020-04-01,Jefferson,Alabama,658573,33.555547,-86.895063,11.7,62.92,20.9,4,4
84001073,2020-04-02,Jefferson,Alabama,658573,33.555547,-86.895063,13.9,53.02,16.6,0,4
84001073,2020-04-03,Jefferson,Alabama,658573,33.555547,-86.895063,16.5,56.91,12.5,2,6
84001073,2020-04-04,Jefferson,Alabama,658573,33.555547,-86.895063,18.7,59.12,13.8,3,9
84001073,2020-04-05,Jefferson,Alabama,658573,33.555547,-86.895063,21.1,53.51,12.1,0,9
84001073,2020-04-06,Jefferson,Alabama,658573,33.555547,-86.895063,21.4,58.69,14.0,1,10
84001073,2020-04-07,Jefferson,Alabama,658573,33.555547,-86.895063,19.0,80.33,14.3,2,12
84001073,2020-04-08,Jefferson,Alabama,658573,33.555547,-86.895063,21.8,87.67,15.1,1,13
84001073,2020-04-09,Jefferson,Alabama,658573,33.555547,-86.895063,20.8,64.84,25.4,1,14
84001073,2020-04-10,Jefferson,Alabama,658573,33.555547,-86.895063,13.1,40.29,30.4,0,14
84001073,2020-04-11,Jefferson,Alabama,658573,33.555547,-86.895063,13.5,48.83,17.4,1,15
84001073,2020-04-12,Jefferson,Alabama,658573,33.555547,-86.895063,18.0,72.9,37.7,0,15
84001073,2020-04-13,Jefferson,Alabama,658573,33.555547,-86.895063,15.0,76.24,27.4,0,15
84001073,2020-04-14,Jefferson,Alabama,658573,33.555547,-86.895063,11.7,64.14,24.0,1,16
84001073,2020-04-15,Jefferson,Alabama,658573,33.555547,-86.895063,9.6,50.47,27.5,1,17
84001073,2020-04-16,Jefferson,Alabama,658573,33.555547,-86.895063,12.1,54.24,15.9,5,22
84001073,2020-04-17,Jefferson,Alabama,658573,33.555547,-86.895063,17.5,52.94,23.3,2,24
84001073,2020-04-18,Jefferson,Alabama,658573,33.555547,-86.895063,15.5,71.06,23.0,1,25
84001073,2020-04-19,Jefferson,Alabama,658573,33.555547,-86.895063,12.8,87.74,19.1,0,25
84001073,2020-04-20,Jefferson,Alabama,658573,33.555547,-86.895063,17.1,70.23,20.8,1,26
84001073,2020-04-21,Jefferson,Alabama,658573,33.555547,-86.895063,17.1,62.85,22.7,0,26
84001073,2020-04-22,Jefferson,Alabama,658573,33.555547,-86.895063,14.3,65.82,13.7,5,31
84001073,2020-04-23,Jefferson,Alabama,658573,33.555547,-86.895063,17.0,81.75,33.1,1,32
84001073,2020-04-24,Jefferson,Alabama,658573,33.555547,-86.895063,18.1,71.51,15.4,1,33
84001073,2020-04-25,Jefferson,Alabama,658573,33.555547,-86.895063,19.6,66.1,35.8,0,33
84001073,2020-04-26,Jefferson,Alabama,658573,33.555547,-86.895063,15.4,54.87,34.2,0,33
84001073,2020-04-27,Jefferson,Alabama,658573,33.555547,-86.895063,14.4,56.05,14.0,3,36
84001073,2020-04-28,Jefferson,Alabama,658573,33.555547,-86.895063,19.3,49.43,22.0,5,41
84001073,2020-04-29,Jefferson,Alabama,658573,33.555547,-86.895063,19.4,77.08,28.3,2,43
84001073,2020-04-30,Jefferson,Alabama,658573,33.555547,-86.895063,15.7,58.75,27.8,3,46
84001073,2020-05-01,Jefferson,Alabama,658573,33.555547,-86.895063,16.6,59.48,14.1,2,48
84001073,2020-05-02,Jefferson,Alabama,658573,33.555547,-86.895063,20.4,58.7,17.3,0,48
84001073,2020-05-03,Jefferson,Alabama,658573,33.555547,-86.895063,22.7,59.62,24.8,0,48
84001073,2020-05-04,Jefferson,Alabama,658573,33.555547,-86.895063,23.7,67.29,17.1,0,48
84001073,2020-05-05,Jefferson,Alabama,658573,33.555547,-86.895063,22.3,76.48,24.3,1,49
84001073,2020-05-06,Jefferson,Alabama,658573,33.555547,-86.895063,16.6,60.17,33.9,4,53
84001073,2020-05-07,Jefferson,Alabama,658573,33.555547,-86.895063,13.6,58.29,18.8,4,57
84001073,2020-05-08,Jefferson,Alabama,658573,33.555547,-86.895063,14.3,75.79,22.2,2,59
84001073,2020-05-09,Jefferson,Alabama,658573,33.555547,-86.895063,12.1,54.81,27.4,1,60
84001073,2020-05-10,Jefferson,Alabama,658573,33.555547,-86.895063,14.6,54.09,18.6,0,60
84001073,2020-05-11,Jefferson,Alabama,658573,33.555547,-86.895063,15.1,49.01,20.9,1,61
84001073,2020-05-12,Jefferson,Alabama,658573,33.555547,-86.895063,17.3,49.09,14.9,1,62
84001073,2020-05-13,Jefferson,Alabama,658573,33.555547,-86.895063,21.3,50.94,14.1,2,64
84001073,2020-05-14,Jefferson,Alabama,658573,33.555547,-86.895063,24.0,53.98,22.8,5,69
84001073,2020-05-15,Jefferson,Alabama,658573,33.555547,-86.895063,24.4,55.57,22.1,2,71
84001073,2020-05-16,Jefferson,Alabama,658573,33.555547,-86.895063,24.6,57.3,17.5,2,73
84001073,2020-05-17,Jefferson,Alabama,658573,33.555547,-86.895063,23.2,71.76,18.6,1,74
84001073,2020-05-18,Jefferson,Alabama,658573,33.555547,-86.895063,22.8,78.54,20.2,0,74
84001073,2020-05-19,Jefferson,Alabama,658573,33.555547,-86.895063,19.0,72.32,15.8,4,78
84001073,2020-05-20,Jefferson,Alabama,658573,33.555547,-86.895063,19.3,71.1,12.3,5,83
84001073,2020-05-21,Jefferson,Alabama,658573,33.555547,-86.895063,20.6,70.12,13.8,2,85
84001073,2020-05-22,Jefferson,Alabama,658573,33.555547,-86.895063,23.8,75.21,23.7,3,88
84001073,2020-05-23,Jefferson,Alabama,658573,33.555547,-86.895063,23.3,79.25,29.5,0,88
84001073,2020-05-24,Jefferson,Alabama,658573,33.555547,-86.895063,25.0,68.23,15.2,0,88
84001073,2020-05-25,Jefferson,Alabama,658573,33.555547,-86.895063,26.2,61.49,20.1,3,91
84001073,2020-05-26,Jefferson,Alabama,658573,33.555547,-86.895063,21.9,84.52,19.1,5,96
84001073,2020-05-27,Jefferson,Alabama,658573,33.555547,-86.895063,20.9,88.01,15.0,1,97
84001073,2020-05-28,Jefferson,Alabama,658573,33.555547,-86.895063,22.9,74.82,18.6,3,100
84001073,2020-05-29,Jefferson,Alabama,658573,33.555547,-86.895063,23.8,72.66,14.4,2,102
84001073,2020-05-30,Jefferson,Alabama,658573,33.555547,-86.895063,23.6,69.05,21.1,0,102
84001073,2020-05-31,Jefferson,Alabama,658573,33.555547,-86.895063,22.7,60.37,21.0,0,102
84001073,2020-06-01,Jefferson,Alabama,658573,33.555547,-86.895063,24.1,55.14,16.4,1,103
84001073,2020-06-02,Jefferson,Alabama,658573,33.555547,-86.895063,26.4,62.17,16.6,0,103
84001073,2020-06-03,Jefferson,Alabama,658573,33.555547,-86.895063,25.2,76.49,21.4,0,103
84001073,2020-06-04,Jefferson,Alabama,658573,33.555547,-86.895063,25.6,73.15,18.4,1,104
84001073,2020-06-05,Jefferson,Alabama,658573,33.555547,-86.895063,25.6,74.9,22.1,1,105
84001073,2020-06-06,Jefferson,Alabama,658573,33.555547,-86.895063,25.9,75.3,12.4,0,105
84001073,2020-06-07,Jefferson,Alabama,658573,33.555547,-86.895063,26.4,71.97,19.5,1,106
84001073,2020-06-08,Jefferson,Alabama,658573,33.555547,-86.895063,26.1,80.08,23.6,3,109
84001073,2020-06-09,Jefferson,Alabama,658573,33.555547,-86.895063,25.8,82.98,27.5,1,110
84001073,2020-06-10,Jefferson,Alabama,658573,33.555547,-86.895063,27.8,72.03,32.4,2,112
84001073,2020-06-11,Jefferson,Alabama,658573,33.555547,-86.895063,23.0,63.4,21.0,4,116
84001073,2020-06-12,Jefferson,Alabama,658573,33.555547,-86.895063,23.4,59.21,24.4,1,117
84001073,2020-06-13,Jefferson,Alabama,658573,33.555547,-86.895063,25.0,55.32,15.6,0,117
84001073,2020-06-14,Jefferson,Alabama,658573,33.555547,-86.895063,25.9,53.46,14.9,0,117
84001073,2020-06-15,Jefferson,Alabama,658573,33.555547,-86.895063,23.9,57.99,20.7,0,117
84001073,2020-06-16,Jefferson,Alabama,658573,33.555547,-86.895063,22.2,61.31,15.6,1,118
84001073,2020-06-17,Jefferson,Alabama,658573,33.555547,-86.895063,22.1,65.73,12.7,2,120
84001073,2020-06-18,Jefferson,Alabama,658573,33.555547,-86.895063,23.5,65.95,11.0,4,124
84001073,2020-06-19,Jefferson,Alabama,658573,33.555547,-86.895063,25.7,62.77,10.9,0,124
84001073,2020-06-20,Jefferson,Alabama,658573,33.555547,-86.895063,27.2,60.02,12.6,2,126
84001073,2020-06-21,Jefferson,Alabama,658573,33.555547,-86.895063,25.1,76.16,28.6,0,126
84001073,2020-06-22,Jefferson,Alabama,658573,33.555547,-86.895063,24.5,79.23,19.9,0,126
84001073,2020-06-23,Jefferson,Alabama,658573,33.555547,-86.895063,24.1,83.95,23.4,1,127
84001073,2020-06-24,Jefferson,Alabama,658573,33.555547,-86.895063,22.5,88.15,16.3,3,130
84001073,2020-06-25,Jefferson,Alabama,658573,33.555547,-86.895063,23.9,86.91,44.3,1,131
84001073,2020-06-26,Jefferson,Alabama,658573,33.555547,-86.895063,22.9,76.17,23.3,0,131
84001073,2020-06-27,Jefferson,Alabama,658573,33.555547,-86.895063,25.8,73.87,22.9,4,135
84001073,2020-06-28,Jefferson,Alabama,658573,33.555547,-86.895063,27.9,72.77,21.9,0,135
84001073,2020-06-29,Jefferson,Alabama,658573,33.555547,-86.895063,27.9,72.44,17.2,1,136
84001073,2020-06-30,Jefferson,Alabama,658573,33.555547,-86.895063,27.2,72.9,16.0,6,142
84001073,2020-07-01,Jefferson,Alabama,658573,33.555547,-86.895063,24.2,83.04,17.4,2,144
84001073,2020-07-02,Jefferson,Alabama,658573,33.555547,-86.895063,26.3,75.4,15.0,1,145
84001073,2020-07-03,Jefferson,Alabama,658573,33.555547,-86.895063,28.4,71.19,19.2,9,154
84001073,2020-07-04,Jefferson,Alabama,658573,33.555547,-86.895063,27.4,74.43,19.9,0,154
84001073,2020-07-05,Jefferson,Alabama,658573,33.555547,-86.895063,27.8,70.87,28.6,0,154
84001073,2020-07-06,Jefferson,Alabama,658573,33.555547,-86.895063,25.9,78.56,16.1,0,154
84001073,2020-07-07,Jefferson,Alabama,658573,33.555547,-86.895063,25.7,83.22,11.7,3,157
84001073,2020-07-08,Jefferson,Alabama,658573,33.555547,-86.895063,25.8,81.92,22.8,6,163
84001073,2020-07-09,Jefferson,Alabama,658573,33.555547,-86.895063,26.7,78.67,10.2,1,164
84001073,2020-07-10,Jefferson,Alabama,658573,33.555547,-86.895063,28.4,73.49,21.7,5,169
84001073,2020-07-11,Jefferson,Alabama,658573,33.555547,-86.895063,27.7,65.63,23.7,3,172
84001073,2020-07-12,Jefferson,Alabama,658573,33.555547,-86.895063,24.3,80.6,17.3,0,172
84001073,2020-07-13,Jefferson,Alabama,658573,33.555547,-86.895063,26.0,76.46,12.3,0,172
84001073,2020-07-14,Jefferson,Alabama,658573,33.555547,-86.895063,27.6,66.96,10.4,4,176
84001073,2020-07-15,Jefferson,Alabama,658573,33.555547,-86.895063,28.0,68.56,19.8,2,178
84001073,2020-07-16,Jefferson,Alabama,658573,33.555547,-86.895063,27.1,71.96,11.1,5,183
84001073,2020-07-17,Jefferson,Alabama,658573,33.555547,-86.895063,29.0,66.76,11.6,1,184
84001073,2020-07-18,Jefferson,Alabama,658573,33.555547,-86.895063,29.5,66.19,8.5,1,185
84001073,2020-07-19,Jefferson,Alabama,658573,33.555547,-86.895063,29.0,69.46,20.6,0,185
84001073,2020-07-20,Jefferson,Alabama,658573,33.555547,-86.895063,28.0,73.78,20.8,2,187
84001073,2020-07-21,Jefferson,Alabama,658573,33.555547,-86.895063,26.0,83.37,29.9,3,190
84001073,2020-07-22,Jefferson,Alabama,658573,33.555547,-86.895063,27.5,74.81,18.9,2,192
84001073,2020-07-23,Jefferson,Alabama,658573,33.555547,-86.895063,28.2,66.98,17.0,7,199
84001073,2020-07-24,Jefferson,Alabama,658573,33.555547,-86.895063,26.2,76.17,23.7,0,199
84001073,2020-07-25,Jefferson,Alabama,658573,33.555547,-86.895063,26.4,75.2,18.0,3,202
84001073,2020-07-26,Jefferson,Alabama,658573,33.555547,-86.895063,26.0,74.48,17.9,2,204
84001073,2020-07-27,Jefferson,Alabama,658573,33.555547,-86.895063,27.2,73.01,13.9,1,205
84001073,2020-07-28,Jefferson,Alabama,658573,33.555547,-86.895063,27.4,75.75,21.7,0,205
84001073,2020-07-29,Jefferson,Alabama,658573,33.555547,-86.895063,25.6,86.1,16.3,5,210
84001073,2020-07-30,Jefferson,Alabama,658573,33.555547,-86.895063,27.3,76.68,23.9,12,222
84001073,2020-07-31,Jefferson,Alabama,658573,33.555547,-86.895063,26.8,79.91,28.1,3,225
84001073,2020-08-01,Jefferson,Alabama,658573,33.555547,-86.895063,26.8,73.1,27.4,2,227
84001073,2020-08-02,Jefferson,Alabama,658573,33.555547,-86.895063,25.9,73.62,11.2,0,227
84001073,2020-08-03,Jefferson,Alabama,658573,33.555547,-86.895063,26.7,66.18,14.5,0,227
84001073,2020-08-04,Jefferson,Alabama,658573,33.555547,-86.895063,26.2,69.09,17.0,3,230
84001073,2020-08-05,Jefferson,Alabama,658573,33.555547,-86.895063,27.1,70.27,15.8,2,232
84001073,2020-08-06,Jefferson,Alabama,658573,33.555547,-86.895063,26.5,75.69,21.7,2,234
84001073,2020-08-07,Jefferson,Alabama,658573,33.555547,-86.895063,26.5,76.5,16.7,10,244
84001073,2020-08-08,Jefferson,Alabama,658573,33.555547,-86.895063,27.4,71.04,12.7,1,245
84001073,2020-08-09,Jefferson,Alabama,658573,33.555547,-86.895063,28.7,66.69,12.1,0,245
84001073,2020-08-10,Jefferson,Alabama,658573,33.555547,-86.895063,29.0,66.52,23.7,1,246
84001073,2020-08-11,Jefferson,Alabama,658573,33.555547,-86.895063,28.7,67.29,12.7,2,248
84001073,2020-08-12,Jefferson,Alabama,658573,33.555547,-86.895063,27.6,71.59,18.4,15,263
84001073,2020-08-13,Jefferson,Alabama,658573,33.555547,-86.895063,27.3,75.65,16.3,1,264
84001073,2020-08-14,Jefferson,Alabama,658573,33.555547,-86.895063,25.6,81.89,15.3,0,264
84001073,2020-08-15,Jefferson,Alabama,658573,33.555547,-86.895063,27.1,74.2,20.0,0,264
84001073,2020-08-16,Jefferson,Alabama,658573,33.555547,-86.895063,27.2,69.26,16.5,0,264
84001073,2020-08-17,Jefferson,Alabama,658573,33.555547,-86.895063,27.2,68.01,17.3,0,264
84001073,2020-08-18,Jefferson,Alabama,658573,33.555547,-86.895063,26.7,58.14,10.2,2,266
84001073,2020-08-19,Jefferson,Alabama,658573,33.555547,-86.895063,26.1,65.61,38.6,8,274
84001073,2020-08-20,Jefferson,Alabama,658573,33.555547,-86.895063,24.4,74.85,12.8,4,278
84001073,2020-08-21,Jefferson,Alabama,658573,33.555547,-86.895063,23.4,80.37,10.5,3,281
84001073,2020-08-22,Jefferson,Alabama,658573,33.555547,-86.895063,23.9,78.97,13.1,6,287
84001073,2020-08-23,Jefferson,Alabama,658573,33.555547,-86.895063,25.6,77.29,14.1,0,287
84001073,2020-08-24,Jefferson,Alabama,658573,33.555547,-86.895063,26.4,76.61,16.8,0,287
84001073,2020-08-25,Jefferson,Alabama,658573,33.555547,-86.895063,24.9,87.19,15.8,0,287
84001073,2020-08-26,Jefferson,Alabama,658573,33.555547,-86.895063,27.6,79.61,11.9,0,287
84001073,2020-08-27,Jefferson,Alabama,658573,33.555547,-86.895063,27.1,80.17,19.3,1,288
84001073,2020-08-28,Jefferson,Alabama,658573,33.555547,-86.895063,25.2,86.48,21.9,0,288
84001073,2020-08-29,Jefferson,Alabama,658573,33.555547,-86.895063,25.6,86.65,25.2,13,301
84001073,2020-08-30,Jefferson,Alabama,658573,33.555547,-86.895063,26.0,84.87,19.7,0,301
84001073,2020-08-31,Jefferson,Alabama,658573,33.555547,-86.895063,25.9,84.41,12.7,0,301
84001073,2020-09-01,Jefferson,Alabama,658573,33.555547,-86.895063,27.3,78.54,20.8,0,301
84001073,2020-09-02,Jefferson,Alabama,658573,33.555547,-86.895063,27.8,74.01,16.2,0,301
84001073,2020-09-03,Jefferson,Alabama,658573,33.555547,-86.895063,28.4,69.87,17.3,6,307
84001073,2020-09-04,Jefferson,Alabama,658573,33.555547,-86.895063,27.8,72.6,15.8,0,307
84001073,2020-09-05,Jefferson,Alabama,658573,33.555547,-86.895063,24.9,62.77,15.5,0,307
84001073,2020-09-06,Jefferson,Alabama,658573,33.555547,-86.895063,24.0,65.88,12.3,0,307
84001073,2020-09-07,Jefferson,Alabama,658573,33.555547,-86.895063,24.2,64.23,12.0,0,307
84001073,2020-09-08,Jefferson,Alabama,658573,33.555547,-86.895063,25.6,66.04,14.4,0,307
84001073,2020-09-09,Jefferson,Alabama,658573,33.555547,-86.895063,25.6,65.61,14.8,0,307
84001073,2020-09-10,Jefferson,Alabama,658573,33.555547,-86.895063,26.1,74.38,13.9,0,307
84001073,2020-09-11,Jefferson,Alabama,658573,33.555547,-86.895063,27.5,73.46,12.4,5,312
84001073,2020-09-12,Jefferson,Alabama,658573,33.555547,-86.895063,27.1,75.71,14.2,0,312
84001073,2020-09-13,Jefferson,Alabama,658573,33.555547,-86.895063,27.2,69.21,15.1,0,312
84001073,2020-09-14,Jefferson,Alabama,658573,33.555547,-86.895063,27.4,69.49,17.7,0,312
84001073,2020-09-15,Jefferson,Alabama,658573,33.555547,-86.895063,25.1,75.34,21.9,10,322
84001073,2020-09-16,Jefferson,Alabama,658573,33.555547,-86.895063,21.1,78.5,27.5,12,334
84001073,2020-09-17,Jefferson,Alabama,658573,33.555547,-86.895063,25.2,69.97,24.7,0,334
84001073,2020-09-18,Jefferson,Alabama,658573,33.555547,-86.895063,23.0,68.69,22.5,1,335
84001073,2020-09-19,Jefferson,Alabama,658573,33.555547,-86.895063,20.8,67.91,17.3,4,339
84001073,2020-09-20,Jefferson,Alabama,658573,33.555547,-86.895063,20.3,53.55,21.8,0,339
84001073,2020-09-21,Jefferson,Alabama,658573,33.555547,-86.895063,19.0,55.19,21.1,0,339
84001073,2020-09-22,Jefferson,Alabama,658573,33.555547,-86.895063,18.0,60.73,14.5,5,344
84001073,2020-09-23,Jefferson,Alabama,658573,33.555547,-86.895063,21.1,61.81,18.7,7,351
84001073,2020-09-24,Jefferson,Alabama,658573,33.555547,-86.895063,19.4,89.7,21.0,0,351
84001073,2020-09-25,Jefferson,Alabama,658573,33.555547,-86.895063,21.1,87.22,12.2,0,351
84001073,2020-09-26,Jefferson,Alabama,658573,33.555547,-86.895063,23.2,75.2,10.1,3,354
84001073,2020-09-27,Jefferson,Alabama,658573,33.555547,-86.895063,24.1,72.73,16.7,0,354
84001073,2020-09-28,Jefferson,Alabama,658573,33.555547,-86.895063,22.9,80.01,26.4,0,354
84001073,2020-09-29,Jefferson,Alabama,658573,33.555547,-86.895063,16.7,72.43,22.3,1,355
84001073,2020-09-30,Jefferson,Alabama,658573,33.555547,-86.895063,17.0,65.45,16.6,1,356
84001073,2020-10-01,Jefferson,Alabama,658573,33.555547,-86.895063,17.9,63.3,22.3,2,358
84001073,2020-10-02,Jefferson,Alabama,658573,33.555547,-86.895063,14.5,59.93,20.1,0,358
84001073,2020-10-03,Jefferson,Alabama,658573,33.555547,-86.895063,14.7,63.0,9.9,0,358
84001073,2020-10-04,Jefferson,Alabama,658573,33.555547,-86.895063,17.0,64.96,14.0,0,358
84001073,2020-10-05,Jefferson,Alabama,658573,33.555547,-86.895063,18.2,69.2,10.4,0,358
84001073,2020-10-06,Jefferson,Alabama,658573,33.555547,-86.895063,19.7,66.6,11.1,0,358
84001073,2020-10-07,Jefferson,Alabama,658573,33.555547,-86.895063,21.2,70.36,10.3,0,358
84001073,2020-10-08,Jefferson,Alabama,658573,33.555547,-86.895063,21.4,68.44,12.1,6,364
84001073,2020-10-09,Jefferson,Alabama,658573,33.555547,-86.895063,21.3,80.52,22.9,2,366
84001073,2020-10-10,Jefferson,Alabama,658573,33.555547,-86.895063,22.0,89.83,22.2,1,367
84001073,2020-10-11,Jefferson,Alabama,658573,33.555547,-86.895063,21.6,91.07,17.1,0,367
84001073,2020-10-12,Jefferson,Alabama,658573,33.555547,-86.895063,23.9,81.09,12.4,0,367
84001073,2020-10-13,Jefferson,Alabama,658573,33.555547,-86.895063,20.2,64.97,20.6,0,367
84001073,2020-10-14,Jefferson,Alabama,658573,33.555547,-86.895063,19.2,62.74,14.2,0,367
84001073,2020-10-15,Jefferson,Alabama,658573,33.555547,-86.895063,20.3,71.53,15.5,2,369
84001073,2020-10-16,Jefferson,Alabama,658573,33.555547,-86.895063,15.3,60.67,25.2,7,376
84001073,2020-10-17,Jefferson,Alabama,658573,33.555547,-86.895063,13.2,55.04,16.2,1,377
84001073,2020-10-18,Jefferson,Alabama,658573,33.555547,-86.895063,18.3,64.97,14.4,0,377
84001073,2020-10-19,Jefferson,Alabama,658573,33.555547,-86.895063,21.0,69.88,14.0,0,377
84001073,2020-10-20,Jefferson,Alabama,658573,33.555547,-86.895063,21.8,67.85,12.8,0,377
84001073,2020-10-21,Jefferson,Alabama,658573,33.555547,-86.895063,21.9,76.18,13.8,2,379
84001073,2020-10-22,Jefferson,Alabama,658573,33.555547,-86.895063,23.2,74.4,17.2,0,379
84001073,2020-10-23,Jefferson,Alabama,658573,33.555547,-86.895063,23.6,73.88,16.9,1,380
84001073,2020-10-24,Jefferson,Alabama,658573,33.555547,-86.895063,19.8,91.01,15.4,2,382
84001073,2020-10-25,Jefferson,Alabama,658573,33.555547,-86.895063,18.5,86.18,8.7,0,382
84001073,2020-10-26,Jefferson,Alabama,658573,33.555547,-86.895063,20.9,79.57,9.9,0,382
84001073,2020-10-27,Jefferson,Alabama,658573,33.555547,-86.895063,21.2,86.28,13.2,0,382
84001073,2020-10-28,Jefferson,Alabama,658573,33.555547,-86.895063,23.4,90.1,22.4,6,388
84001073,2020-10-29,Jefferson,Alabama,658573,33.555547,-86.895063,18.9,73.76,43.9,2,390
84001073,2020-10-30,Jefferson,Alabama,658573,33.555547,-86.895063,11.5,68.62,24.3,0,390
84001073,2020-10-31,Jefferson,Alabama,658573,33.555547,-86.895063,14.2,64.3,15.9,0,390
84001073,2020-11-01,Jefferson,Alabama,658573,33.555547,-86.895063,16.0,56.37,27.5,4,394
84001073,2020-11-02,Jefferson,Alabama,658573,33.555547,-86.895063,8.2,45.96,21.0,0,394
84001073,2020-11-03,Jefferson,Alabama,658573,33.555547,-86.895063,10.0,58.5,9.8,0,394
84001073,2020-11-04,Jefferson,Alabama,658573,33.555547,-86.895063,12.6,61.86,8.6,2,396
84001073,2020-11-05,Jefferson,Alabama,658573,33.555547,-86.895063,15.0,66.06,10.7,1,397
84001073,2020-11-06,Jefferson,Alabama,658573,33.555547,-86.895063,18.5,62.82,14.2,0,397
84001073,2020-11-07,Jefferson,Alabama,658573,33.555547,-86.895063,18.5,79.74,13.7,12,409
84001073,2020-11-08,Jefferson,Alabama,658573,33.555547,-86.895063,21.2,75.25,20.5,0,409
84001073,2020-11-09,Jefferson,Alabama,658573,33.555547,-86.895063,22.0,72.69,18.5,0,409
84001073,2020-11-10,Jefferson,Alabama,658573,33.555547,-86.895063,21.8,84.08,15.8,6,415
84001073,2020-11-11,Jefferson,Alabama,658573,33.555547,-86.895063,22.0,90.03,15.8,33,448
84001073,2020-11-12,Jefferson,Alabama,658573,33.555547,-86.895063,14.8,91.23,14.1,12,460
84001073,2020-11-13,Jefferson,Alabama,658573,33.555547,-86.895063,14.6,74.74,17.1,0,460
84001073,2020-11-14,Jefferson,Alabama,658573,33.555547,-86.895063,16.7,52.84,15.6,7,467
84001073,2020-11-15,Jefferson,Alabama,658573,33.555547,-86.895063,16.3,59.76,24.6,0,467
84001073,2020-11-16,Jefferson,Alabama,658573,33.555547,-86.895063,9.8,54.82,20.4,0,467
84001073,2020-11-17,Jefferson,Alabama,658573,33.555547,-86.895063,10.2,48.92,27.2,15,482
84001073,2020-11-18,Jefferson,Alabama,658573,33.555547,-86.895063,10.8,37.4,15.3,5,487
84001073,2020-11-19,Jefferson,Alabama,658573,33.555547,-86.895063,12.3,36.27,17.3,9,496
84001073,2020-11-20,Jefferson,Alabama,658573,33.555547,-86.895063,14.4,64.91,10.1,1,497
84001073,2020-11-21,Jefferson,Alabama,658573,33.555547,-86.895063,14.7,73.44,8.1,0,497
84001073,2020-11-22,Jefferson,Alabama,658573,33.555547,-86.895063,15.9,72.05,19.5,0,497
84001073,2020-11-23,Jefferson,Alabama,658573,33.555547,-86.895063,9.5,64.04,20.6,0,497
