UID,Date,County,State,Population,Lat,Long,temp,humidity,windspeed,New Deaths,Deaths,New Cases,Cases,Age-65,Income-PC
84001073,2020-03-01,Jefferson,AL,658573,33.555547,-86.895063,12.5,44.47,28.8,0,0,0,0,16.3,32098
84001073,2020-03-02,Jefferson,AL,658573,33.555547,-86.895063,14.4,85.83,19.0,0,0,0,0,16.3,32098
84001073,2020-03-03,Jefferson,AL,658573,33.555547,-86.895063,18.8,82.4,24.0,0,0,0,0,16.3,32098
84001073,2020-03-04,Jefferson,AL,658573,33.555547,-86.895063,13.3,90.78,14.5,0,0,0,0,16.3,32098
84001073,2020-03-05,Jefferson,AL,658573,33.555547,-86.895063,11.1,89.99,19.4,0,0,0,0,16.3,32098
84001073,2020-03-06,Jefferson,AL,658573,33.555547,-86.895063,9.7,53.33,35.1,0,0,0,0,16.3,32098
84001073,2020-03-07,Jefferson,AL,658573,33.555547,-86.895063,7.6,50.41,15.3,0,0,0,0,16.3,32098
84001073,2020-03-08,Jefferson,AL,658573,33.555547,-86.895063,12.2,39.79,19.6,0,0,0,0,16.3,32098
84001073,2020-03-09,Jefferson,AL,658573,33.555547,-86.895063,15.7,54.68,24.6,0,0,0,0,16.3,32098
84001073,2020-03-10,Jefferson,AL,658573,33.555547,-86.895063,16.7,80.46,22.9,0,0,0,0,16.3,32098
84001073,2020-03-11,Jefferson,AL,658573,33.555547,-86.895063,17.9,87.64,16.5,0,0,0,0,16.3,32098
84001073,2020-03-12,Jefferson,AL,658573,33.555547,-86.895063,21.2,70.11,33.9,0,0,0,0,16.3,32098
84001073,2020-03-13,Jefferson,AL,658573,33.555547,-86.895063,18.5,84.94,20.7,0,0,2,2,16.3,32098
84001073,2020-03-14,Jefferson,AL,658573,33.555547,-86.895063,19.2,72.4,19.8,0,0,5,7,16.3,32098
84001073,2020-03-15,Jefferson,AL,658573,33.555547,-86.895063,16.5,85.92,18.4,0,0,6,13,16.3,32098
84001073,2020-03-16,Jefferson,AL,658573,33.555547,-86.895063,16.4,78.57,11.3,0,0,6,19,16.3,32098
84001073,2020-03-17,Jefferson,AL,658573,33.555547,-86.895063,19.9,76.34,11.0,0,0,3,22,16.3,32098
84001073,2020-03-18,Jefferson,AL,658573,33.555547,-86.895063,21.0,73.01,28.6,0,0,6,28,16.3,32098
84001073,2020-03-19,Jefferson,AL,658573,33.555547,-86.895063,22.6,72.1,27.4,0,0,11,39,16.3,32098
84001073,2020-03-20,Jefferson,AL,658573,33.555547,-86.895063,21.3,75.99,29.2,0,0,10,49,16.3,32098
84001073,2020-03-21,Jefferson,AL,658573,33.555547,-86.895063,14.7,83.6,19.4,0,0,19,68,16.3,32098
84001073,2020-03-22,Jefferson,AL,658573,33.555547,-86.895063,12.8,77.96,14.5,0,0,10,78,16.3,32098
84001073,2020-03-23,Jefferson,AL,658573,33.555547,-86.895063,18.4,90.71,22.9,0,0,7,85,16.3,32098
84001073,2020-03-24,Jefferson,AL,658573,33.555547,-86.895063,21.3,77.94,27.4,0,0,15,100,16.3,32098
84001073,2020-03-25,Jefferson,AL,658573,33.555547,-86.895063,18.9,75.95,22.8,0,0,41,141,16.3,32098
84001073,2020-03-26,Jefferson,AL,658573,33.555547,-86.895063,20.3,63.51,19.3,0,0,34,175,16.3,32098
84001073,2020-03-27,Jefferson,AL,658573,33.555547,-86.895063,23.5,65.51,20.5,0,0,8,183,16.3,32098
84001073,2020-03-28,Jefferson,AL,658573,33.555547,-86.895063,24.3,67.67,28.2,0,0,34,217,16.3,32098
84001073,2020-03-29,Jefferson,AL,658573,33.555547,-86.895063,21.5,57.19,25.9,0,0,31,248,16.3,32098
84001073,2020-03-30,Jefferson,AL,658573,33.555547,-86.895063,18.4,47.06,20.2,0,0,13,261,16.3,32098
84001073,2020-03-31,Jefferson,AL,658573,33.555547,-86.895063,13.2,71.57,24.6,0,0,25,286,16.3,32098
84001073,2020-04-01,Jefferson,AL,658573,33.555547,-86.895063,11.7,62.92,20.9,4,4,24,310,16.3,32098
84001073,2020-04-02,Jefferson,AL,658573,33.555547,-86.895063,13.9,53.02,16.6,0,4,29,339,16.3,32098
84001073,2020-04-03,Jefferson,AL,658573,33.555547,-86.895063,16.5,56.91,12.5,2,6,36,375,16.3,32098
84001073,2020-04-04,Jefferson,AL,658573,33.555547,-86.895063,18.7,59.12,13.8,3,9,28,403,16.3,32098
84001073,2020-04-05,Jefferson,AL,658573,33.555547,-86.895063,21.1,53.51,12.1,0,9,17,420,16.3,32098
84001073,2020-04-06,Jefferson,AL,658573,33.555547,-86.895063,21.4,58.69,14.0,1,10,21,441,16.3,32098
84001073,2020-04-07,Jefferson,AL,658573,33.555547,-86.895063,19.0,80.33,14.3,2,12,30,471,16.3,32098
84001073,2020-04-08,Jefferson,AL,658573,33.555547,-86.895063,21.8,87.67,15.1,1,13,28,499,16.3,32098
84001073,2020-04-09,Jefferson,AL,658573,33.555547,-86.895063,20.8,64.84,25.4,1,14,31,530,16.3,32098
84001073,2020-04-10,Jefferson,AL,658573,33.555547,-86.895063,13.1,40.29,30.4,0,14,35,565,16.3,32098
84001073,2020-04-11,Jefferson,AL,658573,33.555547,-86.895063,13.5,48.83,17.4,1,15,37,602,16.3,32098
84001073,2020-04-12,Jefferson,AL,658573,33.555547,-86.895063,18.0,72.9,37.7,0,15,3,605,16.3,32098
84001073,2020-04-13,Jefferson,AL,658573,33.555547,-86.895063,15.0,76.24,27.4,0,15,19,624,16.3,32098
84001073,2020-04-14,Jefferson,AL,658573,33.555547,-86.895063,11.7,64.14,24.0,1,16,4,628,16.3,32098
84001073,2020-04-15,Jefferson,AL,658573,33.555547,-86.895063,9.6,50.47,27.5,1,17,15,643,16.3,32098
84001073,2020-04-16,Jefferson,AL,658573,33.555547,-86.895063,12.1,54.24,15.9,5,22,6,649,16.3,32098
84001073,2020-04-17,Jefferson,AL,658573,33.555547,-86.895063,17.5,52.94,23.3,2,24,9,658,16.3,32098
84001073,2020-04-18,Jefferson,AL,658573,33.555547,-86.895063,15.5,71.06,23.0,1,25,30,688,16.3,32098
84001073,2020-04-19,Jefferson,AL,658573,33.555547,-86.895063,12.8,87.74,19.1,0,25,9,697,16.3,32098
84001073,2020-04-20,Jefferson,AL,658573,33.555547,-86.895063,17.1,70.23,20.8,1,26,13,710,16.3,32098
84001073,2020-04-21,Jefferson,AL,658573,33.555547,-86.895063,17.1,62.85,22.7,0,26,10,720,16.3,32098
84001073,2020-04-22,Jefferson,AL,658573,33.555547,-86.895063,14.3,65.82,13.7,5,31,50,770,16.3,32098
84001073,2020-04-23,Jefferson,AL,658573,33.555547,-86.895063,17.0,81.75,33.1,1,32,25,795,16.3,32098
84001073,2020-04-24,Jefferson,AL,658573,33.555547,-86.895063,18.1,71.51,15.4,1,33,21,816,16.3,32098
84001073,2020-04-25,Jefferson,AL,658573,33.555547,-86.895063,19.6,66.1,35.8,0,33,27,843,16.3,32098
84001073,2020-04-26,Jefferson,AL,658573,33.555547,-86.895063,15.4,54.87,34.2,0,33,10,853,16.3,32098
84001073,2020-04-27,Jefferson,AL,658573,33.555547,-86.895063,14.4,56.05,14.0,3,36,6,859,16.3,32098
84001073,2020-04-28,Jefferson,AL,658573,33.555547,-86.895063,19.3,49.43,22.0,5,41,22,881,16.3,32098
84001073,2020-04-29,Jefferson,AL,658573,33.555547,-86.895063,19.4,77.08,28.3,2,43,12,893,16.3,32098
84001073,2020-04-30,Jefferson,AL,658573,33.555547,-86.895063,15.7,58.75,27.8,3,46,18,911,16.3,32098
84001073,2020-05-01,Jefferson,AL,658573,33.555547,-86.895063,16.6,59.48,14.1,2,48,30,941,16.3,32098
84001073,2020-05-02,Jefferson,AL,658573,33.555547,-86.895063,20.4,58.7,17.3,0,48,20,961,16.3,32098
84001073,2020-05-03,Jefferson,AL,658573,33.555547,-86.895063,22.7,59.62,24.8,0,48,25,986,16.3,32098
84001073,2020-05-04,Jefferson,AL,658573,33.555547,-86.895063,23.7,67.29,17.1,0,48,14,1000,16.3,32098
84001073,2020-05-05,Jefferson,AL,658573,33.555547,-86.895063,22.3,76.48,24.3,1,49,30,1030,16.3,32098
84001073,2020-05-06,Jefferson,AL,658573,33.555547,-86.895063,16.6,60.17,33.9,4,53,25,1055,16.3,32098
84001073,2020-05-07,Jefferson,AL,658573,33.555547,-86.895063,13.6,58.29,18.8,4,57,17,1072,16.3,32098
84001073,2020-05-08,Jefferson,AL,658573,33.555547,-86.895063,14.3,75.79,22.2,2,59,28,1100,16.3,32098
84001073,2020-05-09,Jefferson,AL,658573,33.555547,-86.895063,12.1,54.81,27.4,1,60,15,1115,16.3,32098
84001073,2020-05-10,Jefferson,AL,658573,33.555547,-86.895063,14.6,54.09,18.6,0,60,11,1126,16.3,32098
84001073,2020-05-11,Jefferson,AL,658573,33.555547,-86.895063,15.1,49.01,20.9,1,61,10,1136,16.3,32098
84001073,2020-05-12,Jefferson,AL,658573,33.555547,-86.895063,17.3,49.09,14.9,1,62,30,1166,16.3,32098
84001073,2020-05-13,Jefferson,AL,658573,33.555547,-86.895063,21.3,50.94,14.1,2,64,48,1214,16.3,32098
84001073,2020-05-14,Jefferson,AL,658573,33.555547,-86.895063,24.0,53.98,22.8,5,69,31,1245,16.3,32098
84001073,2020-05-15,Jefferson,AL,658573,33.555547,-86.895063,24.4,55.57,22.1,2,71,47,1292,16.3,32098
84001073,2020-05-16,Jefferson,AL,658573,33.555547,-86.895063,24.6,57.3,17.5,2,73,54,1346,16.3,32098
84001073,2020-05-17,Jefferson,AL,658573,33.555547,-86.895063,23.2,71.76,18.6,1,74,19,1365,16.3,32098
84001073,2020-05-18,Jefferson,AL,658573,33.555547,-86.895063,22.8,78.54,20.2,0,74,18,1383,16.3,32098
84001073,2020-05-19,Jefferson,AL,658573,33.555547,-86.895063,19.0,72.32,15.8,4,78,28,1411,16.3,32098
84001073,2020-05-20,Jefferson,AL,658573,33.555547,-86.895063,19.3,71.1,12.3,5,83,38,1449,16.3,32098
84001073,2020-05-21,Jefferson,AL,658573,33.555547,-86.895063,20.6,70.12,13.8,2,85,40,1489,16.3,32098
84001073,2020-05-22,Jefferson,AL,658573,33.555547,-86.895063,23.8,75.21,23.7,3,88,68,1557,16.3,32098
84001073,2020-05-23,Jefferson,AL,658573,33.555547,-86.895063,23.3,79.25,29.5,0,88,39,1596,16.3,32098
84001073,2020-05-24,Jefferson,AL,658573,33.555547,-86.895063,25.0,68.23,15.2,0,88,35,1631,16.3,32098
84001073,2020-05-25,Jefferson,AL,658573,33.555547,-86.895063,26.2,61.49,20.1,3,91,17,1648,16.3,32098
84001073,2020-05-26,Jefferson,AL,658573,33.555547,-86.895063,21.9,84.52,19.1,5,96,27,1675,16.3,32098
84001073,2020-05-27,Jefferson,AL,658573,33.555547,-86.895063,20.9,88.01,15.0,1,97,20,1695,16.3,32098
84001073,2020-05-28,Jefferson,AL,658573,33.555547,-86.895063,22.9,74.82,18.6,3,100,43,1738,16.3,32098
84001073,2020-05-29,Jefferson,AL,658573,33.555547,-86.895063,23.8,72.66,14.4,2,102,45,1783,16.3,32098
84001073,2020-05-30,Jefferson,AL,658573,33.555547,-86.895063,23.6,69.05,21.1,0,102,48,1831,16.3,32098
84001073,2020-05-31,Jefferson,AL,658573,33.555547,-86.895063,22.7,60.37,21.0,0,102,31,1862,16.3,32098
84001073,2020-06-01,Jefferson,AL,658573,33.555547,-86.895063,24.1,55.14,16.4,1,103,29,1891,16.3,32098
84001073,2020-06-02,Jefferson,AL,658573,33.555547,-86.895063,26.4,62.17,16.6,0,103,19,1910,16.3,32098
84001073,2020-06-03,Jefferson,AL,658573,33.555547,-86.895063,25.2,76.49,21.4,0,103,17,1927,16.3,32098
84001073,2020-06-04,Jefferson,AL,658573,33.555547,-86.895063,25.6,73.15,18.4,1,104,26,1953,16.3,32098
84001073,2020-06-05,Jefferson,AL,658573,33.555547,-86.895063,25.6,74.9,22.1,1,105,55,2008,16.3,32098
84001073,2020-06-06,Jefferson,AL,658573,33.555547,-86.895063,25.9,75.3,12.4,0,105,56,2064,16.3,32098
84001073,2020-06-07,Jefferson,AL,658573,33.555547,-86.895063,26.4,71.97,19.5,1,106,35,2099,16.3,32098
84001073,2020-06-08,Jefferson,AL,658573,33.555547,-86.895063,26.1,80.08,23.6,3,109,55,2154,16.3,32098
84001073,2020-06-09,Jefferson,AL,658573,33.555547,-86.895063,25.8,82.98,27.5,1,110,57,2211,16.3,32098
84001073,2020-06-10,Jefferson,AL,658573,33.555547,-86.895063,27.8,72.03,32.4,2,112,62,2273,16.3,32098
84001073,2020-06-11,Jefferson,AL,658573,33.555547,-86.895063,23.0,63.4,21.0,4,116,90,2363,16.3,32098
84001073,2020-06-12,Jefferson,AL,658573,33.555547,-86.895063,23.4,59.21,24.4,1,117,72,2435,16.3,32098
84001073,2020-06-13,Jefferson,AL,658573,33.555547,-86.895063,25.0,55.32,15.6,0,117,74,2509,16.3,32098
84001073,2020-06-14,Jefferson,AL,658573,33.555547,-86.895063,25.9,53.46,14.9,0,117,78,2587,16.3,32098
84001073,2020-06-15,Jefferson,AL,658573,33.555547,-86.895063,23.9,57.99,20.7,0,117,28,2615,16.3,32098
84001073,2020-06-16,Jefferson,AL,658573,33.555547,-86.895063,22.2,61.31,15.6,1,118,79,2694,16.3,32098
84001073,2020-06-17,Jefferson,AL,658573,33.555547,-86.895063,22.1,65.73,12.7,2,120,67,2761,16.3,32098
84001073,2020-06-18,Jefferson,AL,658573,33.555547,-86.895063,23.5,65.95,11.0,4,124,71,2832,16.3,32098
84001073,2020-06-19,Jefferson,AL,658573,33.555547,-86.895063,25.7,62.77,10.9,0,124,64,2896,16.3,32098
84001073,2020-06-20,Jefferson,AL,658573,33.555547,-86.895063,27.2,60.02,12.6,2,126,73,2969,16.3,32098
84001073,2020-06-21,Jefferson,AL,658573,33.555547,-86.895063,25.1,76.16,28.6,0,126,79,3048,16.3,32098
84001073,2020-06-22,Jefferson,AL,658573,33.555547,-86.895063,24.5,79.23,19.9,0,126,79,3127,16.3,32098
84001073,2020-06-23,Jefferson,AL,658573,33.555547,-86.895063,24.1,83.95,23.4,1,127,114,3241,16.3,32098
84001073,2020-06-24,Jefferson,AL,658573,33.555547,-86.895063,22.5,88.15,16.3,3,130,122,3363,16.3,32098
84001073,2020-06-25,Jefferson,AL,658573,33.555547,-86.895063,23.9,86.91,44.3,1,131,169,3532,16.3,32098
84001073,2020-06-26,Jefferson,AL,658573,33.555547,-86.895063,22.9,76.17,23.3,0,131,183,3715,16.3,32098
84001073,2020-06-27,Jefferson,AL,658573,33.555547,-86.895063,25.8,73.87,22.9,4,135,11,3726,16.3,32098
84001073,2020-06-28,Jefferson,AL,658573,33.555547,-86.895063,27.9,72.77,21.9,0,135,288,4014,16.3,32098
84001073,2020-06-29,Jefferson,AL,658573,33.555547,-86.895063,27.9,72.44,17.2,1,136,204,4218,16.3,32098
84001073,2020-06-30,Jefferson,AL,658573,33.555547,-86.895063,27.2,72.9,16.0,6,142,172,4390,16.3,32098
84001073,2020-07-01,Jefferson,AL,658573,33.555547,-86.895063,24.2,83.04,17.4,2,144,144,4534,16.3,32098
84001073,2020-07-02,Jefferson,AL,658573,33.555547,-86.895063,26.3,75.4,15.0,1,145,278,4812,16.3,32098
84001073,2020-07-03,Jefferson,AL,658573,33.555547,-86.895063,28.4,71.19,19.2,9,154,137,4949,16.3,32098
84001073,2020-07-04,Jefferson,AL,658573,33.555547,-86.895063,27.4,74.43,19.9,0,154,245,5194,16.3,32098
84001073,2020-07-05,Jefferson,AL,658573,33.555547,-86.895063,27.8,70.87,28.6,0,154,143,5337,16.3,32098
84001073,2020-07-06,Jefferson,AL,658573,33.555547,-86.895063,25.9,78.56,16.1,0,154,98,5435,16.3,32098
84001073,2020-07-07,Jefferson,AL,658573,33.555547,-86.895063,25.7,83.22,11.7,3,157,200,5635,16.3,32098
84001073,2020-07-08,Jefferson,AL,658573,33.555547,-86.895063,25.8,81.92,22.8,6,163,280,5915,16.3,32098
84001073,2020-07-09,Jefferson,AL,658573,33.555547,-86.895063,26.7,78.67,10.2,1,164,226,6141,16.3,32098
84001073,2020-07-10,Jefferson,AL,658573,33.555547,-86.895063,28.4,73.49,21.7,5,169,274,6415,16.3,32098
84001073,2020-07-11,Jefferson,AL,658573,33.555547,-86.895063,27.7,65.63,23.7,3,172,265,6680,16.3,32098
84001073,2020-07-12,Jefferson,AL,658573,33.555547,-86.895063,24.3,80.6,17.3,0,172,303,6983,16.3,32098
84001073,2020-07-13,Jefferson,AL,658573,33.555547,-86.895063,26.0,76.46,12.3,0,172,135,7118,16.3,32098
84001073,2020-07-14,Jefferson,AL,658573,33.555547,-86.895063,27.6,66.96,10.4,4,176,337,7455,16.3,32098
84001073,2020-07-15,Jefferson,AL,658573,33.555547,-86.895063,28.0,68.56,19.8,2,178,315,7770,16.3,32098
84001073,2020-07-16,Jefferson,AL,658573,33.555547,-86.895063,27.1,71.96,11.1,5,183,319,8089,16.3,32098
84001073,2020-07-17,Jefferson,AL,658573,33.555547,-86.895063,29.0,66.76,11.6,1,184,251,8340,16.3,32098
84001073,2020-07-18,Jefferson,AL,658573,33.555547,-86.895063,29.5,66.19,8.5,1,185,302,8642,16.3,32098
84001073,2020-07-19,Jefferson,AL,658573,33.555547,-86.895063,29.0,69.46,20.6,0,185,199,8841,16.3,32098
84001073,2020-07-20,Jefferson,AL,658573,33.555547,-86.895063,28.0,73.78,20.8,2,187,207,9048,16.3,32098
84001073,2020-07-21,Jefferson,AL,658573,33.555547,-86.895063,26.0,83.37,29.9,3,190,178,9226,16.3,32098
84001073,2020-07-22,Jefferson,AL,658573,33.555547,-86.895063,27.5,74.81,18.9,2,192,273,9499,16.3,32098
84001073,2020-07-23,Jefferson,AL,658573,33.555547,-86.895063,28.2,66.98,17.0,7,199,254,9753,16.3,32098
84001073,2020-07-24,Jefferson,AL,658573,33.555547,-86.895063,26.2,76.17,23.7,0,199,338,10091,16.3,32098
84001073,2020-07-25,Jefferson,AL,658573,33.555547,-86.895063,26.4,75.2,18.0,3,202,166,10257,16.3,32098
84001073,2020-07-26,Jefferson,AL,658573,33.555547,-86.895063,26.0,74.48,17.9,2,204,169,10426,16.3,32098
84001073,2020-07-27,Jefferson,AL,658573,33.555547,-86.895063,27.2,73.01,13.9,1,205,141,10567,16.3,32098
84001073,2020-07-28,Jefferson,AL,658573,33.555547,-86.895063,27.4,75.75,21.7,0,205,146,10713,16.3,32098
84001073,2020-07-29,Jefferson,AL,658573,33.555547,-86.895063,25.6,86.1,16.3,5,210,255,10968,16.3,32098
84001073,2020-07-30,Jefferson,AL,658573,33.555547,-86.895063,27.3,76.68,23.9,12,222,278,11246,16.3,32098
84001073,2020-07-31,Jefferson,AL,658573,33.555547,-86.895063,26.8,79.91,28.1,3,225,294,11540,16.3,32098
84001073,2020-08-01,Jefferson,AL,658573,33.555547,-86.895063,26.8,73.1,27.4,2,227,179,11719,16.3,32098
84001073,2020-08-02,Jefferson,AL,658573,33.555547,-86.895063,25.9,73.62,11.2,0,227,198,11917,16.3,32098
84001073,2020-08-03,Jefferson,AL,658573,33.555547,-86.895063,26.7,66.18,14.5,0,227,176,12093,16.3,32098
84001073,2020-08-04,Jefferson,AL,658573,33.555547,-86.895063,26.2,69.09,17.0,3,230,148,12241,16.3,32098
84001073,2020-08-05,Jefferson,AL,658573,33.555547,-86.895063,27.1,70.27,15.8,2,232,271,12512,16.3,32098
84001073,2020-08-06,Jefferson,AL,658573,33.555547,-86.895063,26.5,75.69,21.7,2,234,277,12789,16.3,32098
84001073,2020-08-07,Jefferson,AL,658573,33.555547,-86.895063,26.5,76.5,16.7,10,244,225,13014,16.3,32098
84001073,2020-08-08,Jefferson,AL,658573,33.555547,-86.895063,27.4,71.04,12.7,1,245,128,13142,16.3,32098
84001073,2020-08-09,Jefferson,AL,658573,33.555547,-86.895063,28.7,66.69,12.1,0,245,126,13268,16.3,32098
84001073,2020-08-10,Jefferson,AL,658573,33.555547,-86.895063,29.0,66.52,23.7,1,246,124,13392,16.3,32098
84001073,2020-08-11,Jefferson,AL,658573,33.555547,-86.895063,28.7,67.29,12.7,2,248,147,13539,16.3,32098
84001073,2020-08-12,Jefferson,AL,658573,33.555547,-86.895063,27.6,71.59,18.4,15,263,109,13648,16.3,32098
84001073,2020-08-13,Jefferson,AL,658573,33.555547,-86.895063,27.3,75.65,16.3,1,264,91,13739,16.3,32098
84001073,2020-08-14,Jefferson,AL,658573,33.555547,-86.895063,25.6,81.89,15.3,0,264,209,13948,16.3,32098
84001073,2020-08-15,Jefferson,AL,658573,33.555547,-86.895063,27.1,74.2,20.0,0,264,138,14086,16.3,32098
84001073,2020-08-16,Jefferson,AL,658573,33.555547,-86.895063,27.2,69.26,16.5,0,264,70,14156,16.3,32098
84001073,2020-08-17,Jefferson,AL,658573,33.555547,-86.895063,27.2,68.01,17.3,0,264,143,14299,16.3,32098
84001073,2020-08-18,Jefferson,AL,658573,33.555547,-86.895063,26.7,58.14,10.2,2,266,163,14462,16.3,32098
84001073,2020-08-19,Jefferson,AL,658573,33.555547,-86.895063,26.1,65.61,38.6,8,274,160,14622,16.3,32098
84001073,2020-08-20,Jefferson,AL,658573,33.555547,-86.895063,24.4,74.85,12.8,4,278,102,14724,16.3,32098
84001073,2020-08-21,Jefferson,AL,658573,33.555547,-86.895063,23.4,80.37,10.5,3,281,80,14804,16.3,32098
84001073,2020-08-22,Jefferson,AL,658573,33.555547,-86.895063,23.9,78.97,13.1,6,287,44,14848,16.3,32098
84001073,2020-08-23,Jefferson,AL,658573,33.555547,-86.895063,25.6,77.29,14.1,0,287,63,14911,16.3,32098
84001073,2020-08-24,Jefferson,AL,658573,33.555547,-86.895063,26.4,76.61,16.8,0,287,55,14966,16.3,32098
84001073,2020-08-25,Jefferson,AL,658573,33.555547,-86.895063,24.9,87.19,15.8,0,287,394,15360,16.3,32098
84001073,2020-08-26,Jefferson,AL,658573,33.555547,-86.895063,27.6,79.61,11.9,0,287,147,15507,16.3,32098
84001073,2020-08-27,Jefferson,AL,658573,33.555547,-86.895063,27.1,80.17,19.3,1,288,142,15649,16.3,32098
84001073,2020-08-28,Jefferson,AL,658573,33.555547,-86.895063,25.2,86.48,21.9,0,288,301,15950,16.3,32098
84001073,2020-08-29,Jefferson,AL,658573,33.555547,-86.895063,25.6,86.65,25.2,13,301,149,16099,16.3,32098
84001073,2020-08-30,Jefferson,AL,658573,33.555547,-86.895063,26.0,84.87,19.7,0,301,136,16235,16.3,32098
84001073,2020-08-31,Jefferson,AL,658573,33.555547,-86.895063,25.9,84.41,12.7,0,301,238,16473,16.3,32098
84001073,2020-09-01,Jefferson,AL,658573,33.555547,-86.895063,27.3,78.54,20.8,0,301,125,16598,16.3,32098
84001073,2020-09-02,Jefferson,AL,658573,33.555547,-86.895063,27.8,74.01,16.2,0,301,108,16706,16.3,32098
84001073,2020-09-03,Jefferson,AL,658573,33.555547,-86.895063,28.4,69.87,17.3,6,307,130,16836,16.3,32098
84001073,2020-09-04,Jefferson,AL,658573,33.555547,-86.895063,27.8,72.6,15.8,0,307,121,16957,16.3,32098
84001073,2020-09-05,Jefferson,AL,658573,33.555547,-86.895063,24.9,62.77,15.5,0,307,110,17067,16.3,32098
84001073,2020-09-06,Jefferson,AL,658573,33.555547,-86.895063,24.0,65.88,12.3,0,307,113,17180,16.3,32098
84001073,2020-09-07,Jefferson,AL,658573,33.555547,-86.895063,24.2,64.23,12.0,0,307,90,17270,16.3,32098
84001073,2020-09-08,Jefferson,AL,658573,33.555547,-86.895063,25.6,66.04,14.4,0,307,106,17376,16.3,32098
84001073,2020-09-09,Jefferson,AL,658573,33.555547,-86.895063,25.6,65.61,14.8,0,307,137,17513,16.3,32098
84001073,2020-09-10,Jefferson,AL,658573,33.555547,-86.895063,26.1,74.38,13.9,0,307,184,17697,16.3,32098
84001073,2020-09-11,Jefferson,AL,658573,33.555547,-86.895063,27.5,73.46,12.4,5,312,143,17840,16.3,32098
84001073,2020-09-12,Jefferson,AL,658573,33.555547,-86.895063,27.1,75.71,14.2,0,312,120,17960,16.3,32098
84001073,2020-09-13,Jefferson,AL,658573,33.555547,-86.895063,27.2,69.21,15.1,0,312,80,18040,16.3,32098
84001073,2020-09-14,Jefferson,AL,658573,33.555547,-86.895063,27.4,69.49,17.7,0,312,133,18173,16.3,32098
84001073,2020-09-15,Jefferson,AL,658573,33.555547,-86.895063,25.1,75.34,21.9,10,322,166,18339,16.3,32098
84001073,2020-09-16,Jefferson,AL,658573,33.555547,-86.895063,21.1,78.5,27.5,12,334,125,18464,16.3,32098
84001073,2020-09-17,Jefferson,AL,658573,33.555547,-86.895063,25.2,69.97,24.7,0,334,110,18574,16.3,32098
84001073,2020-09-18,Jefferson,AL,658573,33.555547,-86.895063,23.0,68.69,22.5,1,335,157,18731,16.3,32098
84001073,2020-09-19,Jefferson,AL,658573,33.555547,-86.895063,20.8,67.91,17.3,4,339,98,18829,16.3,32098
84001073,2020-09-20,Jefferson,AL,658573,33.555547,-86.895063,20.3,53.55,21.8,0,339,97,18926,16.3,32098
84001073,2020-09-21,Jefferson,AL,658573,33.555547,-86.895063,19.0,55.19,21.1,0,339,110,19036,16.3,32098
84001073,2020-09-22,Jefferson,AL,658573,33.555547,-86.895063,18.0,60.73,14.5,5,344,94,19130,16.3,32098
84001073,2020-09-23,Jefferson,AL,658573,33.555547,-86.895063,21.1,61.81,18.7,7,351,135,19265,16.3,32098
84001073,2020-09-24,Jefferson,AL,658573,33.555547,-86.895063,19.4,89.7,21.0,0,351,140,19405,16.3,32098
84001073,2020-09-25,Jefferson,AL,658573,33.555547,-86.895063,21.1,87.22,12.2,0,351,106,19511,16.3,32098
84001073,2020-09-26,Jefferson,AL,658573,33.555547,-86.895063,23.2,75.2,10.1,3,354,69,19580,16.3,32098
84001073,2020-09-27,Jefferson,AL,658573,33.555547,-86.895063,24.1,72.73,16.7,0,354,70,19650,16.3,32098
84001073,2020-09-28,Jefferson,AL,658573,33.555547,-86.895063,22.9,80.01,26.4,0,354,130,19780,16.3,32098
84001073,2020-09-29,Jefferson,AL,658573,33.555547,-86.895063,16.7,72.43,22.3,1,355,302,20082,16.3,32098
84001073,2020-09-30,Jefferson,AL,658573,33.555547,-86.895063,17.0,65.45,16.6,1,356,106,20188,16.3,32098
84001073,2020-10-01,Jefferson,AL,658573,33.555547,-86.895063,17.9,63.3,22.3,2,358,126,20314,16.3,32098
84001073,2020-10-02,Jefferson,AL,658573,33.555547,-86.895063,14.5,59.93,20.1,0,358,139,20453,16.3,32098
84001073,2020-10-03,Jefferson,AL,658573,33.555547,-86.895063,14.7,63.0,9.9,0,358,78,20531,16.3,32098
84001073,2020-10-04,Jefferson,AL,658573,33.555547,-86.895063,17.0,64.96,14.0,0,358,68,20599,16.3,32098
84001073,2020-10-05,Jefferson,AL,658573,33.555547,-86.895063,18.2,69.2,10.4,0,358,113,20712,16.3,32098
84001073,2020-10-06,Jefferson,AL,658573,33.555547,-86.895063,19.7,66.6,11.1,0,358,105,20817,16.3,32098
84001073,2020-10-07,Jefferson,AL,658573,33.555547,-86.895063,21.2,70.36,10.3,0,358,38,20855,16.3,32098
84001073,2020-10-08,Jefferson,AL,658573,33.555547,-86.895063,21.4,68.44,12.1,6,364,177,21032,16.3,32098
84001073,2020-10-09,Jefferson,AL,658573,33.555547,-86.895063,21.3,80.52,22.9,2,366,205,21237,16.3,32098
84001073,2020-10-10,Jefferson,AL,658573,33.555547,-86.895063,22.0,89.83,22.2,1,367,85,21322,16.3,32098
84001073,2020-10-11,Jefferson,AL,658573,33.555547,-86.895063,21.6,91.07,17.1,0,367,83,21405,16.3,32098
